Planet Transit Midpoint Value,Planet Transit Midpoint Upper Unc,Planet Transit Midpoint Lower Unc,Planet Transit Midpoint Limit Flag,Planet Orbital Period Value,Planet Orbital Period Upper Unc,Planet Orbital Period Lower Unc,Planet Orbital Period Limit Flag,Planet Transit Duration Value,Planet Transit Duration Upper Unc,Planet Transit Duration Lower Unc,Planet Transit Duration Limit Flag,Planet Transit Depth Value,Planet Transit Depth Upper Unc,Planet Transit Depth Lower Unc,Planet Transit Depth Limit Flag,Planet Radius Value,Planet Radius Value Upper Unc,Planet Radius Value Lower Unc,Planet Radius Limit Flag,Planet Insolation Value,Planet Equilibrium Temperature Value,TESS Magnitude,TESS Magnitude Upper Unc,TESS Magnitude Lower Unc,TESS Magnitude Limit Flag,Stellar Distance,Stellar Distance Upper Unc,Stellar Distance Lower Unc,Stellar Distance Limit Flag,Stellar Effective Temperature Value,Stellar Effective Termperature Upper Unc,Stellar Effective Termperature Lower Unc,Stellar Effective Temperature Limit Flag,Stellar log(g) Value,Stellar log(g) Upper Unc,Stellar log(g) Lower Unc,Stellar log(g) Limit Flag,Stellar Radius Value,Stellar Radius Upper Unc,Stellar Radius Lower Unc,Stellar Radius Limit Flag,Label
2459359.55521,0.003007,-0.003007,0,1.725841,1.65e-05,-1.65e-05,0,3.674,0.322,-0.322,0,2710.0,181.13,-181.13,0,15.0024,3.5781300000000003,-3.5781300000000003,0,50469.2,4175.0,9.3529,0.006,-0.006,0,321.671,3.7845,-3.7845,0,7348.0,133.8,-133.8,0,3.9,0.09,-0.09,0,2.39,0.09,-0.09,0,0
2458601.3809599997,0.00061,-0.00061,0,1.1923,2.9999999999999997e-05,-2.9999999999999997e-05,0,3.119,0.024,-0.024,0,3730.0,297.774,-297.774,0,30.666,4.10377,-4.10377,0,40771.2,3958.0,9.0039,0.006,-0.006,0,209.919,1.7045,-1.7045,0,6534.0,136.4,-136.4,0,3.95,0.09,-0.09,0,2.04,0.09,-0.09,0,0
2458640.61443,0.00265,-0.00265,0,0.59706,0.00022999999999999998,-0.00022999999999999998,0,0.681,0.268,-0.268,0,1030.0,43.2568,-43.2568,0,9.05357,1.6915200000000001,-1.6915200000000001,0,5261.65,2372.0,9.9806,0.006999999999999999,-0.006999999999999999,0,426.003,9.675,-9.675,0,7710.0,140.2,-140.2,0,3.98,0.08,-0.08,0,2.28,0.09,-0.09,0,0
2459362.226011,0.0011279999999999999,-0.0011279999999999999,0,1.4823278,0.0001365,-0.0001365,0,2.1602102000000003,0.0756635,-0.0756635,0,1993.7563971000002,59.08396,-59.08396,0,13.465913199999997,0.611996,-0.611996,0,18197.218870200002,2962.2451987,10.4291,0.006,-0.006,0,582.521,7.7425,-7.7425,0,7066.0,133.7,-133.7,0,3.78,0.09,-0.09,0,2.6647301,0.10601,-0.10601,0,0
2459307.93577,0.002752,-0.002752,0,0.9209526,0.0001855,-0.0001855,0,1.8602735000000001,0.46476130000000004,-0.46476130000000004,0,360.8801529,42.466145000000004,-42.466145000000004,0,5.734908900000001,4.295041599999999,-4.295041599999999,0,32740.3629399,3430.7622437,10.11,0.006,-0.006,0,490.288,5.048,-5.048,0,6553.0,136.4,-136.4,0,3.65,0.09,-0.09,0,2.8908899,0.125277,-0.125277,0,0
2459376.410637,0.002167,-0.002167,0,9.1885056,3.6200000000000006e-05,-3.6200000000000006e-05,0,2.482,0.28,-0.28,0,420.0,0.47458199999999995,-0.47458199999999995,0,2.17371,0.12428,-0.12428,0,72.0326,811.0,8.7215,0.006,-0.006,0,79.5561,0.14855,-0.14855,0,5876.0,124.0,-124.0,0,4.48,0.08,-0.08,0,0.98,0.04,-0.04,0,0
2458629.909005,0.001115,-0.001115,0,10.182698199999999,4.84e-05,-4.84e-05,0,2.8918097,0.22302310000000003,-0.22302310000000003,0,688.0316535000001,55.06929399999999,-55.06929399999999,0,3.1306969,0.599371,-0.599371,0,198.3947855,957.199169,8.7581,0.006,-0.006,0,105.096,0.266,-0.266,0,6153.0,194.0,-194.0,0,4.34814,0.271419,-0.271419,0,1.14582,0.0509699,-0.0509699,0,1
2458341.91667,0.00563,-0.00563,0,20.073079999999997,0.00053,-0.00053,0,4.055,0.417,-0.417,0,1230.0,2.5826,-2.5826,0,4.1849300000000005,0.278358,-0.278358,0,40.032,700.0,10.5135,0.006,-0.006,0,205.43,1.1895,-1.1895,0,6033.0,129.5,-129.5,0,4.37,0.08,-0.08,0,1.15,0.05,-0.05,0,0
2459037.441764,0.0009689999999999999,-0.0009689999999999999,0,2.6690077999999997,0.0002068,-0.0002068,0,1.7690728,0.07084739999999999,-0.07084739999999999,0,3344.0407571,103.843506,-103.843506,0,10.2264744,0.5660376,-0.5660376,0,1697.6918898,1637.1349048,10.5891,0.006,-0.006,0,262.794,1.538,-1.538,0,5803.5,120.9,-120.9,0,4.07,0.08,-0.08,0,1.56013,0.07541460000000001,-0.07541460000000001,0,0
2459367.034327,0.0031079999999999997,-0.0031079999999999997,0,341.28112810000005,0.0045871,-0.0045871,0,6.303026,0.27288979999999996,-0.27288979999999996,0,972.5797241,54.084480000000006,-54.084480000000006,0,4.7531892,0.3291192,-0.3291192,0,121.15979979999999,846.1734339999999,7.5622,0.006,-0.006,0,70.0154,0.6784,-0.6784,0,6058.6,110.5,-110.5,0,4.2,0.08,-0.08,0,1.3920299999999999,0.060098,-0.060098,0,0
2459369.694909,0.002534,-0.002534,0,10.8681705,5.8099999999999996e-05,-5.8099999999999996e-05,0,2.33,0.199,-0.199,0,1420.0,1.02003,-1.02003,0,2.86547,0.22929899999999998,-0.22929899999999998,0,15.9782,556.0,10.2809,0.006,-0.006,0,79.5225,0.18475,-0.18475,0,4664.0,125.9,-125.9,0,4.55,0.09,-0.09,0,0.76,0.06,-0.06,0,0
2459364.621271,0.00047999999999999996,-0.00047999999999999996,0,4.0782099999999994,0.0001353,-0.0001353,0,4.8460567,0.039861900000000006,-0.039861900000000006,0,6059.2303657,52.682716000000006,-52.682716000000006,0,13.9127063,0.6354354,-0.6354354,0,1619.0235332999998,1617.8305793,10.0068,0.006,-0.006,0,281.314,2.017,-2.017,0,6501.0,138.9,-138.9,0,4.08,0.09,-0.09,0,1.74836,0.0780452,-0.0780452,0,0
2459083.35168,0.00176,-0.00176,0,7.040830000000001,2.9999999999999997e-05,-2.9999999999999997e-05,0,2.979,0.235,-0.235,0,1580.0,458.747,-458.747,0,8.464039999999999,2.20234,-2.20234,0,852.336,1505.0,9.7906,0.006,-0.006,0,102.238,0.2185,-0.2185,0,5317.0,65.7,-65.7,0,4.49,0.08,-0.08,0,0.91,0.05,-0.05,0,0
2458654.6088900003,0.0009,-0.0009,0,2.45466,0.00014,-0.00014,0,2.331,0.243,-0.243,0,4220.0,1.6224299999999998,-1.6224299999999998,0,10.9489,0.508135,-0.508135,0,1347.37,1687.0,9.6789,0.006,-0.006,0,243.838,2.659,-2.659,0,6610.0,128.4,-128.4,0,4.15,0.08,-0.08,0,1.64,0.07,-0.07,0,0
2458663.0019099996,0.0032600000000000003,-0.0032600000000000003,0,11.46597,0.00315,-0.00315,0,1.698,0.687,-0.687,0,7250.0,5.73935,-5.73935,0,19.5843,0.951998,-0.951998,0,48.7332,736.0,9.3871,0.006,-0.006,0,312.461,4.28,-4.28,0,7262.0,134.8,-134.8,0,4.0,0.08,-0.08,0,2.13,0.08,-0.08,0,0
2458626.54168,0.00585,-0.00585,0,2.78186,0.0005,-0.0005,0,2.456,0.428,-0.428,0,490.0,1.16068,-1.16068,0,4.925669999999999,0.331864,-0.331864,0,1323.21,1680.0,9.5162,0.006,-0.006,0,292.085,1.9425,-1.9425,0,6819.0,137.6,-137.6,0,3.92,0.09,-0.09,0,2.21,0.09,-0.09,0,0
2458658.78715,0.00238,-0.00238,0,6.4404900000000005,0.00115,-0.00115,0,1.854,0.123,-0.123,0,7920.0,7.5416,-7.5416,0,4.90147,0.21873299999999998,-0.21873299999999998,0,7.46851,460.0,9.66865,0.006999999999999999,-0.006999999999999999,0,23.8853,0.05215,-0.05215,0,3469.0,157.0,-157.0,0,4.71,0.01,-0.01,0,0.53,0.02,-0.02,0,0
2458658.32747,0.00109,-0.00109,0,4.45199,0.00035,-0.00035,0,2.109,0.087,-0.087,0,8483.38,2082.29,-2082.29,0,15.8858,7.89042,-7.89042,0,1013.74,1571.0,10.526,0.006,-0.006,0,359.215,8.103,-8.103,0,6708.3,119.7,-119.7,0,4.2,0.09,-0.09,0,1.57,0.06,-0.06,0,0
2458325.665261,0.001254,-0.001254,0,5.00999,2.9999999999999997e-05,-2.9999999999999997e-05,0,1.7024171000000001,0.2275364,-0.2275364,0,463.4617977,44.258083,-44.258083,0,2.1930769,0.4396981,-0.4396981,0,210.66751090000002,971.6707749,9.5268,0.006,-0.006,0,94.4178,0.24735,-0.24735,0,5551.0,187.0,-187.0,0,4.46214,0.371807,-0.371807,0,0.9062819999999999,0.048892000000000005,-0.048892000000000005,0,0
2459362.458967,0.0037799999999999995,-0.0037799999999999995,0,2.2264787999999998,0.0005428999999999999,-0.0005428999999999999,0,2.3928515,0.36766279999999996,-0.36766279999999996,0,573.8546583,61.704956,-61.704956,0,2.6837971,0.6838996,-0.6838996,0,897.6021688999999,1396.0170513,10.4055,0.006,-0.006,0,167.598,0.913,-0.913,0,5731.0,132.8,-132.8,0,4.43,0.08,-0.08,0,1.0242200000000001,0.0515452,-0.0515452,0,0
2458666.5219900003,0.0018800000000000002,-0.0018800000000000002,0,10.95663,0.00203,-0.00203,0,3.588,0.259,-0.259,0,3830.0,1477.42,-1477.42,0,23.9726,8.82147,-8.82147,0,619.065,1389.0,10.5024,0.006,-0.006,0,421.518,7.0305,-7.0305,0,6456.0,127.2,-127.2,0,3.92,0.09,-0.09,0,2.07,0.1,-0.1,0,0
2458656.4485400002,0.00125,-0.00125,0,1.66255,0.00013000000000000002,-0.00013000000000000002,0,3.285,0.073,-0.073,0,6140.0,0.848015,-0.848015,0,13.1846,0.603621,-0.603621,0,6967.56,2545.0,10.4063,0.006,-0.006,0,386.323,9.084,-9.084,0,7301.0,141.5,-141.5,0,4.23,0.08,-0.08,0,1.64,0.07,-0.07,0,0
2458657.43106,0.00054,-0.00054,0,3.51874,0.00014,-0.00014,0,2.739,0.107,-0.107,0,5770.0,743.225,-743.225,0,21.1311,4.5824300000000004,-4.5824300000000004,0,3347.64,2119.0,7.2235,0.006,-0.006,0,75.7145,0.60865,-0.60865,0,6690.0,119.9,-119.9,0,4.24,0.09,-0.09,0,1.49,0.07,-0.07,0,0
2458658.24805,0.00481,-0.00481,0,1.62652,0.00047999999999999996,-0.00047999999999999996,0,3.355,0.478,-0.478,0,975.82,1.32959,-1.32959,0,2.6226700000000003,0.10928800000000001,-0.10928800000000001,0,2204.18,1908.0,10.3579,0.006,-0.006,0,97.8115,0.44215,-0.44215,0,5034.0,48.8,-48.8,0,4.64,0.08,-0.08,0,0.76,0.01,-0.01,0,0
2458663.15245,0.0055,-0.0055,0,13.5499,0.00564,-0.00564,0,1.795,0.72,-0.72,0,1180.0,19.1341,-19.1341,0,6.24633,0.838277,-0.838277,0,31.6652,660.0,9.7298,0.006,-0.006,0,222.529,3.137,-3.137,0,6209.0,131.0,-131.0,0,4.09,0.08,-0.08,0,1.63,0.08,-0.08,0,0
2458659.06927,0.0028899999999999998,-0.0028899999999999998,0,4.43651,0.00101,-0.00101,0,3.365,0.269,-0.269,0,1520.0,594.271,-594.271,0,19.9664,6.34495,-6.34495,0,8233.41,2653.0,8.7823,0.006999999999999999,-0.006999999999999999,0,247.414,2.905,-2.905,0,7101.9,165.9,-165.9,0,3.91,0.1,-0.1,0,2.32,0.15,-0.15,0,0
2458657.89805,0.00028,-0.00028,0,8.34998,1e-05,-1e-05,0,1.836,0.061,-0.061,0,16680.0,15.1352,-15.1352,0,11.1424,1.0632700000000002,-1.0632700000000002,0,19.9348,588.0,10.1429,0.006,-0.006,0,58.2609,0.16955,-0.16955,0,4236.0,122.3,-122.3,0,4.52,0.1,-0.1,0,0.74,0.07,-0.07,0,1
2458658.73805,0.00165,-0.00165,0,4.06719,0.00056,-0.00056,0,1.783,0.148,-0.148,0,2152.9,1.9846099999999998,-1.9846099999999998,0,3.5161599999999997,0.286258,-0.286258,0,48.044,733.0,10.1429,0.006,-0.006,0,58.2609,0.16955,-0.16955,0,4236.0,122.3,-122.3,0,4.52,0.1,-0.1,0,0.69,0.05,-0.05,0,1
2458684.06046,0.0017,-0.0017,0,0.58603,1e-05,-1e-05,0,0.712,0.062,-0.062,0,430.0,0.617725,-0.617725,0,5.55614,0.378979,-0.378979,0,1042.07,1582.0,9.2872,0.006,-0.006,0,222.74,6.115,-6.115,0,5579.0,135.4,-135.4,0,3.67,0.08,-0.08,0,2.4,0.14,-0.14,0,0
2458684.2349,0.01005,-0.01005,0,1.80709,0.00123,-0.00123,0,3.297,1.009,-1.009,0,450.0,2.70834,-2.70834,0,4.862419999999999,0.46790200000000004,-0.46790200000000004,0,7233.01,2569.0,9.11458,0.006,-0.006,0,233.369,5.819,-5.819,0,6244.0,124.8,-124.8,0,3.84,0.09,-0.09,0,2.2,0.11,-0.11,0,0
2459406.6473290003,0.000293,-0.000293,0,8.0277069,5e-06,-5e-06,0,4.366,0.064,-0.064,0,5760.0,0.08800039999999999,-0.08800039999999999,0,8.98692,0.404606,-0.404606,0,262.787,1121.0,9.02855,0.006,-0.006,0,114.048,0.307,-0.307,0,5962.7,68.6,-68.6,0,4.38,0.08,-0.08,0,1.15,0.05,-0.05,0,0
2458686.07233,0.00125,-0.00125,0,12.51781,0.0001,-0.0001,0,4.065,0.11,-0.11,0,2270.0,0.346616,-0.346616,0,4.71512,0.24162199999999998,-0.24162199999999998,0,77.6679,827.0,8.9361,0.006,-0.006,0,84.5362,0.158,-0.158,0,5729.0,131.1,-131.1,0,4.47,0.08,-0.08,0,0.98,0.05,-0.05,0,0
2458688.716985,0.002097,-0.002097,0,6.256742099999999,0.0011051,-0.0011051,0,3.4720806000000004,0.3302895,-0.3302895,0,915.2022508,74.03411,-74.03411,0,3.0022701,0.8834601000000001,-0.8834601000000001,0,210.125477,971.0451593,8.9361,0.006,-0.006,0,84.5362,0.158,-0.158,0,5729.0,131.1,-131.1,0,4.47,0.08,-0.08,0,0.977727,0.0483517,-0.0483517,0,0
2458699.385305,0.001956,-0.001956,0,26.321863800000003,0.0026914,-0.0026914,0,5.207007599999999,0.188666,-0.188666,0,1596.1286202,103.22010999999999,-103.22010999999999,0,4.037326999999999,0.3593578,-0.3593578,0,30.940039600000002,601.5198535000001,8.9361,0.006,-0.006,0,84.5362,0.158,-0.158,0,5729.0,131.1,-131.1,0,4.47,0.08,-0.08,0,0.977727,0.0483517,-0.0483517,0,0
2458697.7558069997,0.00257,-0.00257,0,18.8047556,0.00032599999999999996,-0.00032599999999999996,0,4.5912749,0.2709187,-0.2709187,0,628.5897125,61.713035999999995,-61.713035999999995,0,2.5408067,0.4580258,-0.4580258,0,48.4454274,672.8727606000001,8.9361,0.006,-0.006,0,84.5362,0.158,-0.158,0,5729.0,131.1,-131.1,0,4.47,0.08,-0.08,0,0.977727,0.0483517,-0.0483517,0,0
2458684.2050400004,0.00442,-0.00442,0,0.64971,0.00018,-0.00018,0,2.076,0.328,-0.328,0,620.0,1.19044,-1.19044,0,6.23181,0.414634,-0.414634,0,83182.0,4731.0,8.90601,0.006,-0.006,0,395.12,6.803,-6.803,0,9994.0,756.2,-756.2,0,4.02,0.09,-0.09,0,2.59,0.11,-0.11,0,0
2458686.57343,0.01273,-0.01273,0,4.473330000000001,0.00323,-0.00323,0,5.069,1.865,-1.865,0,1130.0,97.7704,-97.7704,0,7.0803,1.99869,-1.99869,0,15455.7,3106.0,8.861930000000001,0.006,-0.006,0,238.726,1.703,-1.703,0,7947.0,323.7,-323.7,0,4.2,0.08,-0.08,0,1.83,0.06,-0.06,0,0
2458687.5977330003,0.0009699999999999999,-0.0009699999999999999,0,16.947643,0.00061,-0.00061,0,7.5709029999999995,0.12,-0.12,0,11700.791281,0.9034260000000001,-0.9034260000000001,0,13.617156,0.32443299999999997,-0.32443299999999997,0,78.2698478,758.6096657,8.8523,0.006,-0.006,0,97.3391,0.2589,-0.2589,0,5894.7,90.3,-90.3,0,4.37,0.08,-0.08,0,1.1179,0.03,-0.03,0,0
2459439.857432,0.000225,-0.000225,0,3.3687742,1.7e-06,-1.7e-06,0,2.137,0.064,-0.064,0,4080.0,26.1836,-26.1836,0,21.4071,1.70721,-1.70721,0,3638.63,2163.0,8.64028,0.009000000000000001,-0.009000000000000001,0,299.294,3.7665,-3.7665,0,7518.0,143.2,-143.2,0,3.82,0.09,-0.09,0,2.68,0.1,-0.1,0,0
2459420.3765310002,0.000365,-0.000365,0,4.8877927,0.0001159,-0.0001159,0,2.3417687000000003,0.0496067,-0.0496067,0,4158.7479583,49.974125,-49.974125,0,4.8273267,0.3869637,-0.3869637,0,100.86471440000001,808.2664745,8.5077,0.006,-0.006,0,37.7647,0.03365,-0.03365,0,4757.3,130.6,-130.6,0,4.56,0.09,-0.09,0,0.759854,0.0482914,-0.0482914,0,1
2458692.14224,0.0006799999999999999,-0.0006799999999999999,0,10.92746,8e-05,-8e-05,0,1.928,0.111,-0.111,0,4050.0,14.2982,-14.2982,0,25.4722,1.71403,-1.71403,0,104.906,891.0,8.36544,0.006,-0.006,0,218.258,3.317,-3.317,0,6259.0,130.9,-130.9,0,3.59,0.09,-0.09,0,2.92,0.14,-0.14,0,0
2459439.819383,0.0002,-0.0002,0,5.5514764,1.8000000000000001e-06,-1.8000000000000001e-06,0,4.217,0.02,-0.02,0,8760.0,0.0714299,-0.0714299,0,15.0317,0.591445,-0.591445,0,559.749,1355.0,7.9179,0.006,-0.006,0,96.5173,0.31225,-0.31225,0,6403.9,184.1,-184.1,0,4.16,0.08,-0.08,0,1.55,0.06,-0.06,0,1
2459441.668735,0.000389,-0.000389,0,3.4741267,9.9e-06,-9.9e-06,0,3.323,0.027,-0.027,0,14740.0,0.939458,-0.939458,0,20.5828,0.5862149999999999,-0.5862149999999999,0,3478.23,2139.0,7.552160000000001,0.006,-0.006,0,136.426,0.8115,-0.8115,0,8894.8,267.4,-267.4,0,4.38,0.07,-0.07,0,1.62,0.04,-0.04,0,1
2458685.5794,0.00119,-0.00119,0,6.0361400000000005,0.0006,-0.0006,0,0.978,0.221,-0.221,0,1633.725155,2.3521,-2.3521,0,8.323102,0.512818,-0.512818,0,1282.264293,1526.2094445999999,8.405339999999999,0.006,-0.006,0,147.134,0.6185,-0.6185,0,6528.3,179.4,-179.4,0,4.21,0.09,-0.09,0,1.6884299999999999,0.1,-0.1,0,0
2458686.67087,0.0019320000000000001,-0.0019320000000000001,0,21.7451721,0.00020859999999999997,-0.00020859999999999997,0,4.743017900000001,0.1429489,-0.1429489,0,812.7922606000001,57.12183,-57.12183,0,2.8054712000000004,0.2375806,-0.2375806,0,34.673164299999996,618.8966315,9.3188,0.006,-0.006,0,93.8819,0.26675,-0.26675,0,5704.0,127.4,-127.4,0,4.51,0.08,-0.08,0,0.928499,0.045768800000000005,-0.045768800000000005,0,0
2459394.6011900003,0.001506,-0.001506,0,13.074323300000001,0.0021320999999999996,-0.0021320999999999996,0,3.2073196,0.13943129999999998,-0.13943129999999998,0,4199.869007900001,181.09096,-181.09096,0,37.3163704,24.516052,-24.516052,0,1195.710742,1499.7755949999998,9.6043,0.011000000000000001,-0.011000000000000001,0,432.113,7.392,-7.392,0,5709.8,117.3,-117.3,0,3.37,0.08,-0.08,0,3.59038,0.182081,-0.182081,0,0
2459421.390449,0.000101,-0.000101,0,2.2552756,1.52e-05,-1.52e-05,0,2.2598027000000003,0.007903799999999999,-0.007903799999999999,0,19307.5050657,52.207091999999996,-52.207091999999996,0,13.853504999999998,0.6666585,-0.6666585,0,846.4734800000001,1375.6979453,9.76703,0.006,-0.006,0,126.261,0.3515,-0.3515,0,5787.0,109.9,-109.9,0,4.5,0.08,-0.08,0,0.962706,0.0462588,-0.0462588,0,1
2458684.8446400003,0.00063,-0.00063,0,2.136,9e-05,-9e-05,0,1.74,0.083,-0.083,0,10663.6,1632.85,-1632.85,0,17.6596,6.92415,-6.92415,0,1607.76,1764.0,10.381,0.006,-0.006,0,274.162,2.1655,-2.1655,0,5969.0,73.5,-73.5,0,4.17,0.09,-0.09,0,1.55,0.04,-0.04,0,0
2459063.655791,0.00119,-0.00119,0,3.5862962,0.000153,-0.000153,0,3.3710942999999998,0.0784648,-0.0784648,0,5729.3246858,114.78426,-114.78426,0,16.474761100000002,0.9191712,-0.9191712,0,1787.5955936999999,1658.3915202,11.7806,0.006,-0.006,0,603.955,10.2025,-10.2025,0,5704.8,124.8,-124.8,0,3.84,0.08,-0.08,0,2.00441,0.105699,-0.105699,0,1
2458683.48115,0.00364,-0.00364,0,0.9139700000000001,0.0002,-0.0002,0,1.955,0.187,-0.187,0,883.802,1.2652700000000001,-1.2652700000000001,0,10.9073,0.48448900000000006,-0.48448900000000006,0,12286.1,2933.0,10.349,0.006999999999999999,-0.006999999999999999,0,880.107,28.165,-28.165,0,7875.0,92.1,-92.1,0,3.61,0.08,-0.08,0,3.34,0.08,-0.08,0,0
2459437.540367,0.000697,-0.000697,0,7.064364500000001,6.1e-06,-6.1e-06,0,2.519,0.267,-0.267,0,8630.0,2.54229,-2.54229,0,9.452810000000001,0.55257,-0.55257,0,132.817,945.0,10.2938,0.006,-0.006,0,132.353,0.4595,-0.4595,0,5429.6,292.5,-292.5,0,4.44,0.08,-0.08,0,0.96,0.05,-0.05,0,0
2459442.139275,0.004123,-0.004123,0,8.953308400000001,6.3e-05,-6.3e-05,0,2.734,0.314,-0.314,0,870.0,1.14363,-1.14363,0,2.29255,0.17184100000000002,-0.17184100000000002,0,47.0818,729.0,10.2549,0.006,-0.006,0,94.6375,0.2501,-0.2501,0,5029.5,59.9,-59.9,0,4.61,0.09,-0.09,0,0.76,0.05,-0.05,0,0
2459437.5494790003,0.001519,-0.001519,0,7.5022708,3.68e-05,-3.68e-05,0,2.605,0.189,-0.189,0,1760.0,1.2968600000000001,-1.2968600000000001,0,5.55812,0.29332800000000003,-0.29332800000000003,0,129.866,940.0,10.2026,0.006,-0.006,0,216.517,1.216,-1.216,0,6229.0,129.8,-129.8,0,4.31,0.08,-0.08,0,1.27,0.06,-0.06,0,0
2459423.763898,0.00045,-0.00045,0,14.0077245,1.31e-05,-1.31e-05,0,5.794,0.061,-0.061,0,6120.0,0.067255,-0.067255,0,12.5608,0.530126,-0.530126,0,204.431,1053.0,10.1772,0.008,-0.008,0,295.561,1.773,-1.773,0,6557.7,83.3,-83.3,0,4.18,0.09,-0.09,0,1.57,0.07,-0.07,0,0
2458685.17855,0.00935,-0.00935,0,2.6659,0.00196,-0.00196,0,3.507,0.406,-0.406,0,589.288,353.526,-353.526,0,1.34277,1.04178,-1.04178,0,353.396,1207.0,10.1358,0.006999999999999999,-0.006999999999999999,0,36.7224,0.0276,-0.0276,0,4043.4,90.3,-90.3,0,4.69,0.01,-0.01,0,0.5,0.02,-0.02,0,0
2458683.4145580004,0.000591,-0.000591,0,1.2615236,2.1600000000000003e-05,-2.1600000000000003e-05,0,1.1432291,0.034933099999999995,-0.034933099999999995,0,2849.8562663000002,69.109406,-69.109406,0,4.9559128,0.3293369,-0.3293369,0,708.171641,1315.6924496,10.1313,0.006,-0.006,0,86.444,0.15065,-0.15065,0,4927.9,85.3,-85.3,0,4.57,0.08,-0.08,0,0.775123,0.0488191,-0.0488191,0,0
2459083.50855,0.00123,-0.00123,0,6.0344569,9.9e-06,-9.9e-06,0,2.2074496,0.07949389999999999,-0.07949389999999999,0,1575.3742210999999,46.796479999999995,-46.796479999999995,0,4.7643959,0.28572459999999994,-0.28572459999999994,0,224.02374780000002,957.0,9.179,0.006,-0.006,0,94.1719,0.2512,-0.2512,0,5586.0,187.0,-187.0,0,4.36763,0.27024699999999996,-0.27024699999999996,0,1.05168,0.0549497,-0.0549497,0,1
2459427.2389470004,0.001307,-0.001307,0,9.686670900000001,2.42e-05,-2.42e-05,0,2.433,0.153,-0.153,0,1570.0,0.553884,-0.553884,0,2.99057,0.221321,-0.221321,0,22.1062,604.0,10.112,0.006,-0.006,0,72.0238,0.13235,-0.13235,0,4738.1,139.3,-139.3,0,4.59,0.1,-0.1,0,0.73,0.05,-0.05,0,0
2459420.5235880003,0.000362,-0.000362,0,2.1032053,5.1e-05,-5.1e-05,0,4.1228506000000005,0.029371699999999997,-0.029371699999999997,0,6650.5611382,47.62934,-47.62934,0,16.0938762,0.7316168000000001,-0.7316168000000001,0,4095.3224708000002,2040.2894112,10.079,0.009000000000000001,-0.009000000000000001,0,302.819,3.502,-3.502,0,6122.0,124.7,-124.7,0,3.93,0.08,-0.08,0,1.9266299999999998,0.0862311,-0.0862311,0,0
2459443.1499759997,0.001376,-0.001376,0,5.748412,1.4999999999999999e-05,-1.4999999999999999e-05,0,1.711,0.238,-0.238,0,950.0,0.609749,-0.609749,0,2.2651,0.192378,-0.192378,0,39.2681,697.0,9.9469,0.006,-0.006,0,58.5946,0.0779,-0.0779,0,4534.0,127.6,-127.6,0,4.61,0.1,-0.1,0,0.69,0.06,-0.06,0,0
2458684.4745099996,0.0039,-0.0039,0,1.19573,0.00033,-0.00033,0,1.569,0.273,-0.273,0,800.0,2.7632,-2.7632,0,5.07792,0.39585,-0.39585,0,1731.95,1797.0,9.94025,0.006,-0.006,0,246.798,1.7075,-1.7075,0,5997.0,149.9,-149.9,0,4.0,0.08,-0.08,0,1.73,0.08,-0.08,0,0
2459391.74127,0.0018960000000000001,-0.0018960000000000001,0,2.594559,0.00031210000000000005,-0.00031210000000000005,0,1.0174952,0.5557361,-0.5557361,0,790.3830393999999,90.18705,-90.18705,0,4.033384,6.082794,-6.082794,0,1806.7589116000001,1662.8183210000002,9.9002,0.006,-0.006,0,221.071,4.997,-4.997,0,6389.0,124.4,-124.4,0,4.26,0.09,-0.09,0,1.39657,0.06711560000000001,-0.06711560000000001,0,0
2459380.4261950003,0.001038,-0.001038,0,5.541106299999999,1.15e-05,-1.15e-05,0,2.481,0.396,-0.396,0,490.0,0.154407,-0.154407,0,1.96744,0.122824,-0.122824,0,235.189,1090.0,9.2789,0.006,-0.006,0,66.6187,0.1003,-0.1003,0,5332.0,184.0,-184.0,0,4.56429,0.272717,-0.272717,0,0.82,0.05,-0.05,0,0
2459375.8356,0.0017629999999999998,-0.0017629999999999998,0,10.6917564,3.18e-05,-3.18e-05,0,2.96,0.267,-0.267,0,420.0,0.160976,-0.160976,0,1.72548,0.1093,-0.1093,0,42.4314,711.0,9.2789,0.006,-0.006,0,66.6187,0.1003,-0.1003,0,5332.0,184.0,-184.0,0,4.56429,0.272717,-0.272717,0,0.82,0.05,-0.05,0,0
2459445.3817990003,0.00047599999999999997,-0.00047599999999999997,0,3.6950131,4.9000000000000005e-06,-4.9000000000000005e-06,0,4.503,0.367,-0.367,0,7670.0,0.61811,-0.61811,0,14.9819,0.628796,-0.628796,0,3109.34,2080.0,9.80529,0.006,-0.006,0,280.948,1.884,-1.884,0,7106.7,186.5,-186.5,0,4.2,0.08,-0.08,0,1.63,0.07,-0.07,0,0
2459441.423236,0.0011,-0.0011,0,15.7335693,5.12e-05,-5.12e-05,0,3.288,0.224,-0.224,0,2540.0,946.731,-946.731,0,24.3218,7.542730000000001,-7.542730000000001,0,367.588,1219.0,9.7831,0.009000000000000001,-0.009000000000000001,0,355.809,2.417,-2.417,0,6800.0,134.4,-134.4,0,3.91,0.08,-0.08,0,2.21,0.09,-0.09,0,0
